,est_diameter_min,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
72368,0.0253837029,0.0567596853,50110.1888052373,71906493.93282947,25.1,0
72369,0.0104943363,0.0234660493,22315.2365771789,64195704.12397052,27.018,0
72370,0.0921626549,0.2060819612,47295.1546573003,27162916.0977656,22.3,0
72371,0.0183888672,0.0411187571,24345.4217419296,6266877.540488217,25.8,0
72372,0.0608912622,0.1361570015,63889.5177218722,10079576.90614406,23.2,0
72373,0.0175612318,0.0392681082,34251.5184892494,2719104.872520845,25.9,0
72374,0.0201629919,0.0450858206,43585.4183324584,48052140.6815015,25.6,0
72375,0.0147419515,0.0329640056,16783.4212534358,29337310.097892795,26.28,0
72376,0.0101520787,0.0227007381,32156.154330766,55246600.26371833,27.09,0
72377,0.0934447651,0.2089488469,30198.9764389031,41763312.66050797,22.27,0
72378,0.1034081995,0.2312277636,85376.4525372154,59673035.40777943,22.05,1
72379,0.046190746,0.1032856481,38105.993871202,48017721.63740573,23.8,0
72380,0.046190746,0.1032856481,25593.2657067852,14545248.69922706,23.8,0
72381,0.0305179233,0.0682401509,37884.6453122723,53392180.908377536,24.7,0
72382,0.0483676488,0.1081533507,42494.8031508456,7979733.628230963,23.7,0
72383,0.0167708462,0.0375007522,25760.2299423732,3217012.031713751,26.0,0
72384,0.022108281,0.0494356193,20999.0210848349,3108463.368448141,25.4,0
72385,0.006259721,0.0139971617,21000.6455168011,17576635.66966211,28.14,0
72386,0.0880146521,0.1968067451,40702.267985891,58100668.8489228,22.4,0
72387,0.040230458,0.0899580388,17525.4837252841,50291497.810992576,24.1,0
72388,0.1332155667,0.2978790628,45571.6487463815,39167494.24997344,21.5,0
72389,0.0088014652,0.0196806745,19405.4816227424,65963985.070644654,27.4,0
72390,0.0291443905,0.0651688382,36814.0565587496,14971680.045624789,24.8,0
72391,0.2783267681,0.6223575734,62700.6308101492,18645570.031032275,19.9,0
72392,0.0231502122,0.0517654482,20018.4172203966,58634725.61533143,25.3,0
72393,0.0231502122,0.0517654482,44177.738928583,47028681.4696084,25.3,0
72394,0.0319561887,0.0714562102,63417.7809479581,4698216.371273616,24.6,0
72395,0.0152951935,0.0342010925,22278.7930754171,2111697.158815519,26.2,0
72396,0.0366906138,0.0820427065,33380.6607530755,7622206.043489722,24.3,0
72397,0.0127219879,0.0284472297,23799.8878177431,51035200.6883441,26.6,0
72398,0.0060333008,0.0134908707,76429.0771668619,73514296.57690108,28.22,0
72399,0.0640552863,0.1432319745,54511.8101065015,16556164.86969949,23.09,0
72400,0.0649463841,0.1452245297,70350.8566806817,67299349.00486511,23.06,0
72401,0.185590173,0.4149922428,50833.1354394852,73007597.79024486,20.78,0
72402,0.2379879547,0.5321572445,65300.3483372446,44771308.16391472,20.24,0
72403,0.0844413128,0.1888165155,91616.3846114166,27914120.00679616,22.49,0
72404,0.2111324448,0.4721064988,96266.132468249,56059453.69433248,20.5,0
72405,0.008405334,0.0187948982,42416.678825366,30038323.068830498,27.5,0
72406,0.32962154705,0.7370561859,46295.4569949994,62967855.81988418,18.1,0
72407,0.0506471459,0.1132504611,22625.3908440338,17568146.813327897,23.6,0
72408,0.0384197891,0.0859092601,36009.8314574875,2169275.03029196,24.2,0
72409,0.0506471459,0.1132504611,80175.570124203,5317028.14004606,23.6,0
72410,0.0334622374,0.0748238376,39941.1249379254,522954.450245302,24.5,0
72411,0.0350392641,0.0783501764,40375.303229813,5278490.801227266,24.4,0
72412,0.0421264611,0.0941976306,48275.1490718488,4651085.14345608,24.0,0
72413,0.0802703167,0.1794898848,51226.9885313399,42147138.36897204,22.6,0
72414,0.0160160338,0.0358129403,24143.2251884297,33302297.13317081,26.1,0
72415,0.0880146521,0.1968067451,26724.8686251135,10607984.468027027,22.4,0
72416,0.0050414443,0.0112730122,83994.894751504,72851526.68577187,28.61,0
72417,0.32962154705,0.7370561859,52840.5159489358,38101823.60549392,18.59,0
72418,0.1864468183,0.41690776,77484.4983468716,42032834.58588881,20.77,1
72419,0.2658,0.5943468684,64017.0413939063,53955923.57691323,20.0,0
72420,0.0160160338,0.0358129403,10747.8666048982,3401158.617243244,26.1,0
72421,0.0350392641,0.0783501764,49980.0507820852,42015272.08018676,24.4,0
72422,0.0319561887,0.0714562102,25090.9737667665,5274543.751186038,24.6,0
72423,0.0069912523,0.0156329154,13912.3464189207,1515570.665366254,27.9,0
72424,0.0766575574,0.1714115092,68381.7297935753,19396407.081206232,22.7,0
72425,0.096506147,0.2157943048,37234.3714141565,62236941.0920528,22.2,0
72426,0.0073207399,0.016369672,74648.5233876853,83611.117210646,27.8,0
72427,0.0608912622,0.1361570015,11928.828401797,34498559.64218108,23.2,0
72428,0.1460679643,0.3266178974,53406.6361207621,51597176.24700021,21.3,0
72429,0.0146067964,0.0326617897,38641.14023431,66366609.44193016,26.3,0
72430,0.32962154705,0.7370561859,58297.5804181824,65331702.58215063,17.83,0
72431,0.1160259082,0.2594418179,80960.3893709194,64791318.91790545,21.8,0
72432,0.04411182,0.0986370281,20461.3318286906,52481027.03154192,23.9,0
72433,0.0096506147,0.0215794305,24349.3173608047,11065123.649521358,27.2,0
72434,0.0211132445,0.0472106499,56739.7392014596,45483059.71875464,25.5,0
72435,0.0168793212,0.0377433095,39909.1001205949,43369591.00700279,25.986,0
72436,0.2016299194,0.4508582062,63072.5642532076,67078834.14491331,20.6,0
72437,0.022108281,0.0494356193,11334.5630854443,14728188.16458374,25.4,0
72438,0.0447254765,0.1000092059,56347.5504223825,10382359.763710069,23.87,0
72439,0.32962154705,0.7370561859,35883.020705969,45907293.696838856,17.79,0
72440,0.1010543415,0.2259643771,49164.6875950213,71066436.99722347,22.1,0
72441,0.0101054342,0.0225964377,40454.2307801732,49196164.46701563,27.1,0
72442,0.3051792326,0.6824015094,74840.782571532,35437779.76988464,19.7,0
72443,0.046190746,0.1032856481,18113.7051487777,67008147.83487706,23.8,0
72444,0.0133215567,0.0297879063,49590.8129110486,14558018.83716366,26.5,0
72445,0.037201031,0.0831840342,107870.4595712272,10451723.434098294,24.27,0
72446,0.0160160338,0.0358129403,41555.9255983391,3155180.419602795,26.1,0
72447,0.0092162655,0.0206081961,31603.160827641,248012.938109467,27.3,0
72448,0.0366906138,0.0820427065,60482.5640416152,5406538.095748037,24.3,0
72449,0.0291443905,0.0651688382,20163.4437701534,4971417.012996261,24.8,0
72450,0.0146067964,0.0326617897,25496.353081395,65635206.157374926,26.3,0
72451,0.096506147,0.2157943048,114385.73612954916,63773831.53330445,22.2,0
72452,0.0080270317,0.0179489885,15489.7014696002,17525116.885915343,27.6,0
72453,0.0291443905,0.0651688382,34059.9743014392,37319122.31372848,24.8,0
72454,0.0146067964,0.0326617897,21975.9015518172,58882293.06594383,26.3,0
72455,0.0699125232,0.1563291544,28348.303280423,26301490.12369561,22.9,0
72456,0.0124897854,0.0279280092,20359.7108536289,3911081.656871994,26.64,0
72457,0.1401376972,0.3133574171,39456.3241321776,51741192.82990752,21.39,1
72458,0.32962154705,0.7370561859,16652.4843190567,59239408.35895535,18.99,0
72459,0.1123453177,0.2512117673,70865.8425733176,72716657.93781613,21.87,0
72460,0.2210828104,0.4943561926,76974.6377383427,12729677.068365743,20.4,1
72461,0.0483676488,0.1081533507,36743.5226673122,15097311.304625483,23.7,0
72462,0.099667824,0.2228640296,53776.4088563428,46740952.98977559,22.13,0
72463,0.0802703167,0.1794898848,52742.5157837992,62488525.43995193,22.6,0
72464,0.1332155667,0.2978790628,21126.4040226951,46686895.48529557,21.5,0
72465,0.0242412481,0.0542050786,21767.281555476,3494097.535643065,25.2,0
72466,0.04411182,0.0986370281,43885.1242751969,14442992.900282577,23.9,0
72467,0.0152951935,0.0342010925,43673.7117757216,2207682.308722576,26.2,0
72468,0.0421264611,0.0941976306,53581.8938582063,4537003.079375975,24.0,0
72469,0.02658,0.0594346868,26202.2889836111,10649609.102968374,25.0,0
72470,0.1684825693,0.3767384779,55547.6854241628,73103115.0578537,20.99,1
72471,0.0160160338,0.0358129403,36438.0911742596,34314368.41664718,26.1,0
72472,0.32962154705,0.7370561859,86394.0132850871,67375006.09308657,14.8,0
72473,0.32962154705,0.7370561859,114385.73612954916,66051269.90762825,17.76,0
72474,0.096506147,0.2157943048,13048.8082524364,22021945.75649856,22.2,0
72475,0.0732073989,0.1636967205,76067.440851883,48024561.98505169,22.8,0
72476,0.0483676488,0.1081533507,29153.6040249446,4843187.493310043,23.7,0
72477,0.0133215567,0.0297879063,31862.8995117928,2150741.813931057,26.5,0
72478,0.0504144434,0.1127301225,56065.4415197348,23888006.38424892,23.61,0
72479,0.32962154705,0.7370561859,33730.530940842,55932778.40675684,19.13,1
72480,0.0667659413,0.1492931834,19774.247163345,45062818.46294133,23.0,0
72481,0.2694976463,0.602615057,48720.3173438843,30601712.61159405,19.97,0
72482,0.02658,0.0594346868,25818.0306704043,37021528.64723788,25.0,0
72483,0.0150853356,0.0337318359,55121.1445182251,43285589.08031655,26.23,0
72484,0.0732073989,0.1636967205,60960.7922018364,53230025.793169744,22.8,0
72485,0.0116025908,0.0259441818,47679.707796867,39738942.46543624,26.8,0
72486,0.0319561887,0.0714562102,54662.3645487466,47883436.08178638,24.6,0
72487,0.0327005439,0.0731206391,27746.5833931774,57114347.06890061,24.55,0
72488,0.0120380177,0.0269178258,47344.2039886694,40334699.13799108,26.72,0
72489,0.2658,0.5943468684,107487.4685354161,25440032.494716328,20.0,1
72490,0.0278326768,0.0622357573,26979.8685292322,11425068.885439668,24.9,0
72491,0.0278326768,0.0622357573,54140.0130213098,7018447.994219851,24.9,0
72492,0.0253837029,0.0567596853,28794.5029222834,1589523.639371191,25.1,0
72493,0.0555334912,0.1241766613,70714.2424801781,10556128.730037875,23.4,0
72494,0.1160259082,0.2594418179,92809.9012823348,14493463.182478083,21.8,1
72495,0.0766575574,0.1714115092,53928.7457659736,38786627.64721712,22.7,0
72496,0.2658,0.5943468684,107487.4685457942,25440032.464796755,20.0,1
72497,0.2745079817,0.6138185073,32936.1538913768,50061886.90687181,19.93,0
72498,0.32962154705,0.7370561859,114385.73612954916,53768167.26957957,18.5,0
72499,0.152249185,0.3404395273,59143.0023507082,46349050.88126469,21.21,1
72500,0.0183888672,0.0411187571,65493.5322742855,71272258.96773513,25.8,0
72501,0.0506471459,0.1132504611,41930.6683516207,7933645.307004345,23.6,0
72502,0.1313877806,0.2937920088,31945.1356519438,11739197.320265412,21.53,0
72503,0.32962154705,0.7370561859,73048.5833448996,59179444.46129155,19.5,0
72504,0.063760979,0.1425738833,28667.6244990061,28750749.5056026,23.1,0
72505,0.0291443905,0.0651688382,41029.4160100832,4918957.78223974,24.8,0
72506,0.0667659413,0.1492931834,53761.1710709268,5214144.074926935,23.0,0
72507,0.0121494041,0.0271668934,22256.4859584077,23704568.503668766,26.7,0
72508,0.32962154705,0.7370561859,56022.5642717264,19727213.225131907,17.27,1
72509,0.32962154705,0.7370561859,89147.2065655997,39353868.51234489,19.32,1
72510,0.235806068,0.5272783976,40671.4710097076,18629004.011702083,20.26,0
72511,0.1108038821,0.2477650126,4872.6221023855,47544032.57819138,21.9,0
72512,0.0699125232,0.1563291544,35560.4877893739,43799154.90287874,22.9,0
72513,0.0319561887,0.0714562102,56109.2506868041,31438426.52847853,24.6,0
72514,0.0127219879,0.0284472297,29311.7504766958,756070.043505707,26.6,0
72515,0.022108281,0.0494356193,27892.4375058692,7007733.480614924,25.4,0
72516,0.1401376972,0.3133574171,104218.2857077812,22720867.91768557,21.39,0
72517,0.0880146521,0.1968067451,39858.2906686146,17414197.87431916,22.4,0
72518,0.0192555078,0.0430566244,36068.1327701899,56765756.02707935,25.7,0
72519,0.0127219879,0.0284472297,60516.9062617709,55153842.58313801,26.6,0
72520,0.0483676488,0.1081533507,67933.528783092,68119670.79498348,23.7,0
72521,0.32962154705,0.7370561859,67271.207655136,70084807.17487638,18.72,0
72522,0.2809020939,0.6281161771,35406.2459637292,48907612.15171273,19.88,1
72523,0.32962154705,0.7370561859,61565.4110762683,65742855.00441228,18.29,0
72524,0.2783267681,0.6223575734,67387.3025020279,53284607.084672,19.9,0
72525,0.0096506147,0.0215794305,44914.9012204504,54459458.44341788,27.2,0
72526,0.1677084622,0.3750075218,78003.3845612369,46326389.06288752,21.0,0
72527,0.0334622374,0.0748238376,61208.3010007973,7597705.981445786,24.5,0
72528,0.2783267681,0.6223575734,69462.915391994,32339728.562786367,19.9,0
72529,0.04411182,0.0986370281,15964.9172709783,26493723.91023815,23.9,0
72530,0.2111324448,0.4721064988,44868.1978970035,59741810.7695841,20.5,0
72531,0.0483676488,0.1081533507,26862.9282592611,11669641.715809977,23.7,0
72532,0.0350392641,0.0783501764,76508.7991329222,40013835.717299215,24.4,0
72533,0.0305179233,0.0682401509,32990.1282190695,32473098.908556625,24.7,0
72534,0.0802703167,0.1794898848,47451.0664154844,74118312.53289881,22.6,0
72535,0.0160160338,0.0358129403,32302.9397787173,42187110.51592179,26.1,0
72536,0.0506471459,0.1132504611,49834.3163516712,19246264.73479858,23.6,0
72537,0.0211132445,0.0472106499,11548.4940132149,21367982.39278052,25.5,0
72538,0.022108281,0.0494356193,35578.7882671796,7351600.266580949,25.4,0
72539,0.0732073989,0.1636967205,24130.3888058508,23168135.64437136,22.8,0
72540,0.0175612318,0.0392681082,25186.381025251,54096350.06525693,25.9,0
72541,0.0506471459,0.1132504611,26815.9518553482,43354619.29705255,23.6,0
72542,0.0620233153,0.1386883492,114385.73612954916,69067244.34806953,23.16,0
72543,0.0200703514,0.0448786701,15987.1742799208,72239562.50518231,25.61,0
72544,0.1394938229,0.3119176705,47658.11261994,56034335.53876907,21.4,1
72545,0.02658,0.0594346868,28197.5895059658,22375838.681470703,25.0,0
72546,0.1907897226,0.4266187892,63954.6401329376,64340619.35624271,20.72,0
72547,0.32962154705,0.7370561859,87352.6447570342,48333517.53496985,19.1,0
72548,0.0242412481,0.0542050786,31965.5977792434,24777837.49324176,25.2,0
72549,0.1160259082,0.2594418179,24662.1125945939,48775707.4910738,21.8,0
72550,0.0192555078,0.0430566244,31334.2282817769,3741179.28685093,25.7,0
72551,0.0334622374,0.0748238376,39830.3302382111,5201763.998476576,24.5,0
72552,0.0555334912,0.1241766613,25689.473446186,23556414.85150575,23.4,0
72553,0.046190746,0.1032856481,29038.6445433789,14588380.143754195,23.8,0
72554,0.1160259082,0.2594418179,57445.3634677416,56427949.39098787,21.8,0
72555,0.1434019235,0.320656449,47658.1137233814,56034335.55372885,21.34,1
72556,0.32962154705,0.7370561859,55574.0087285149,73339390.8462787,19.21,0
72557,0.1838886721,0.411187571,77194.1853998705,66743092.52789974,20.8,1
72558,0.32962154705,0.7370561859,63241.462512265,73193860.76676083,18.33,1
72559,0.32962154705,0.7370561859,76943.7613605035,37915238.11093003,19.38,1
72560,0.0139493823,0.0311917671,83674.4368772642,38358473.80102464,26.4,0
72561,0.32962154705,0.7370561859,63253.567284633,54053198.97852946,19.4,1
72562,0.1010543415,0.2259643771,38994.3052286465,66033900.53277639,22.1,0
72563,0.0421264611,0.0941976306,16307.1059666019,60718328.14456308,24.0,0
72564,0.1283970296,0.2871044863,84579.5835398963,40840554.17770071,21.58,1
72565,0.0046190746,0.0103285648,7152.9053379607,11764491.3430848,28.8,0
72566,0.0880146521,0.1968067451,27258.6735543969,23643208.07996895,22.4,0
72567,0.04411182,0.0986370281,45340.5124141592,9410240.222033983,23.9,0
72568,0.1010543415,0.2259643771,10223.6937583434,51391285.1622726,22.1,0
72569,0.037201031,0.0831840342,51029.5628471591,20972283.62496709,24.27,0
72570,0.0411675457,0.0920534307,61249.1738791777,65871646.06962312,24.05,0
72571,0.0280902094,0.0628116177,14668.8927443004,74744264.57808678,24.88,0
72572,0.0119276525,0.0266710417,16556.796368491,28611393.674254704,26.74,0
72573,0.1925550782,0.4305662442,16159.4094021605,65915104.89412896,20.7,0
72574,0.2914439045,0.6516883822,63253.567253502,54053198.97852946,19.8,1
72575,0.1010543415,0.2259643771,67904.3232130043,62734315.6977883,22.1,0
72576,0.0334622374,0.0748238376,78930.4276896044,41881124.57348185,24.5,0
72577,0.022108281,0.0494356193,28054.2760422439,30408967.3200144,25.4,0
72578,0.096506147,0.2157943048,28519.1760429319,11928052.184597628,22.2,0
72579,0.0555334912,0.1241766613,33735.0656223968,56684833.78198408,23.4,0
72580,0.0960627415,0.2148028201,23660.7321565216,40784063.80794023,22.21,0
72581,0.0506471459,0.1132504611,37005.8397934356,8125001.567401257,23.6,0
72582,0.0802703167,0.1794898848,28445.2394476229,24655105.171685487,22.6,0
72583,0.0022312846,0.0049893041,19676.4630125348,23828275.05143383,30.38,0
72584,0.042320908,0.0946324271,63644.672532425,67431939.16782375,23.99,0
72585,0.0131994239,0.0295148091,17522.3423769731,74522226.2433465,26.52,0
72586,0.32962154705,0.7370561859,77601.1355831592,59843195.44517178,16.36,1
72587,0.32962154705,0.7370561859,25117.9245274613,51634766.67618126,16.85,0
72588,0.1420872067,0.317716653,45448.507097698,2933460.309451557,21.36,1
72589,0.0127219879,0.0284472297,57560.0883815254,49661489.83843359,26.6,0
72590,0.2160503512,0.4831032718,79548.6880201129,25212635.01076051,20.45,0
72591,0.2658,0.5943468684,105199.2930928867,72376861.00678281,20.0,0
72592,0.0101054342,0.0225964377,53434.5632019947,61643344.37338417,27.1,0
72593,0.1756123185,0.3926810818,48327.4510878895,66426746.87312316,20.9,0
72594,0.0421264611,0.0941976306,22567.9152647055,12484874.231270311,24.0,0
72595,0.058150704,0.130028927,35232.9819054377,1211583.859102273,23.3,0
72596,0.063760979,0.1425738833,30839.8669935068,19240219.03607827,23.1,0
72597,0.0163890951,0.0366471308,58662.7070560074,69708339.91636145,26.05,0
72598,0.1394938229,0.3119176705,75290.0853412004,63583018.77692904,21.4,1
72599,0.2469192656,0.5521282628,66122.2004437451,69608803.97125122,20.16,1
72600,0.152249185,0.3404395273,40934.1110460156,6803234.05999257,21.21,1
72601,0.0060891262,0.0136157002,67616.1575245163,59990883.503884,28.2,0
72602,0.3195618867,0.7145621017,49385.5966994353,47925695.28097269,19.6,0
72603,0.2016299194,0.4508582062,72293.2530495786,30069826.689796563,20.6,0
72604,0.2210828104,0.4943561926,74594.4230414192,20809604.15426516,20.4,0
72605,0.0175612318,0.0392681082,26586.275868998,49153030.32972684,25.9,0
72606,0.0116025908,0.0259441818,30756.0181356175,53252462.1974764,26.8,0
72607,0.3166321257,0.708010957,49385.5967264972,47925695.28097269,19.62,0
72608,0.0358554334,0.0801751865,50975.7482641626,19824902.100301035,24.35,0
72609,0.32962154705,0.7370561859,58779.6144967282,37828091.158303216,19.3,1
72610,0.32962154705,0.7370561859,54708.7069692796,15327411.513459448,19.27,0
72611,0.0421264611,0.0941976306,60817.2847532114,61617400.97613069,24.0,0
72612,0.0038419789,0.008590926,25496.6565917929,65817189.49786508,29.2,0
72613,0.1925550782,0.4305662442,63697.956026908,23064596.90905353,20.7,0
72614,0.0019255508,0.0043056624,47795.5937830126,33587746.3398563,30.7,0
72615,0.022108281,0.0494356193,20623.6693897365,12656867.650398664,25.4,0
72616,0.32962154705,0.7370561859,58348.5187790466,27978846.80144501,18.32,1
72617,0.2538370294,0.5675968529,75839.2774837423,30252195.992791303,20.1,1
72618,0.0350392641,0.0783501764,69414.8346870336,44283450.241639055,24.4,0
72619,0.0840533402,0.1879489824,34052.5494575978,17914106.17429948,22.5,0
72620,0.0802703167,0.1794898848,49980.5450012722,42761462.42604129,22.6,0
72621,0.0101054342,0.0225964377,31260.5968141568,13991376.438314823,27.1,0
72622,0.0506471459,0.1132504611,64221.2209424527,67309109.42813453,23.6,0
72623,0.02658,0.0594346868,54809.1155459894,57437944.37570693,25.0,0
72624,0.0253837029,0.0567596853,30236.1817540814,33233525.361715022,25.1,0
72625,0.0053034072,0.0118587791,51282.0065736328,61706615.77523516,28.5,0
72626,0.0133215567,0.0297879063,45507.3651582206,53628673.64363362,26.5,0
72627,0.1756123185,0.3926810818,88190.0356452152,13611491.885735909,20.9,0
72628,0.0732073989,0.1636967205,42258.8110709444,16463120.52968068,22.8,0
72629,0.058150704,0.130028927,59619.283374699,69628230.72072984,23.3,0
72630,0.058150704,0.130028927,49432.5677554297,41910151.87098624,23.3,0
72631,0.32962154705,0.7370561859,99372.1858904596,26195540.154949345,18.2,0
72632,0.1144339731,0.2558821427,25329.0036153228,44416511.69772735,21.83,0
72633,0.32962154705,0.7370561859,94950.217972624,25731618.72962176,18.2,0
72634,0.063760979,0.1425738833,52733.7226118758,69652009.19744784,23.1,0
72635,0.1010543415,0.2259643771,85293.7502290319,70405882.93478492,22.1,0
72636,0.0530340723,0.1185877909,14374.4522624028,43112943.83334904,23.5,0
72637,0.01034082,0.0231227764,12095.8683645948,2472562.167317951,27.05,0
72638,0.2101623793,0.4699373665,114385.73612954916,47965662.266795926,20.51,1
72639,0.1838886721,0.411187571,50853.4123212518,34507308.88856781,20.8,1
72640,0.0305179233,0.0682401509,23282.3016814437,45410238.07864157,24.7,0
72641,0.0167708462,0.0375007522,12994.361272687,14682066.752308276,26.0,0
72642,0.0050647146,0.0113250461,36293.3800268724,44952753.07175116,28.6,0
72643,0.0253837029,0.0567596853,19280.6254837681,23756200.4432444,25.1,0
72644,0.32962154705,0.7370561859,86463.9947174504,44790957.200868376,16.39,0
72645,0.2538370294,0.5675968529,66314.1620793344,74267008.08838613,20.1,1
72646,0.0127219879,0.0284472297,28190.344801545,68214432.56342925,26.6,0
72647,0.0319561887,0.0714562102,28823.0135706775,54633702.93649506,24.6,0
72648,0.0667659413,0.1492931834,17934.1564496034,30832859.033131856,23.0,0
72649,0.0139493823,0.0311917671,34059.2185324,3937269.003372086,26.4,0
72650,0.0231502122,0.0517654482,33159.1210189079,6943467.881239494,25.3,0
72651,0.0766575574,0.1714115092,31802.3399023369,32466490.97616149,22.7,0
72652,0.0027832677,0.0062235757,29767.1675782945,265162.508810953,29.9,0
72653,0.1272198785,0.2844722965,75231.8794796076,24204655.46838523,21.6,0
72654,0.0127219879,0.0284472297,30958.9788467563,2197049.625152539,26.6,0
72655,0.0608912622,0.1361570015,32579.6554038845,21509701.84055484,23.2,0
72656,0.0167708462,0.0375007522,47769.5039286604,2380744.395195058,26.0,0
72657,0.0305179233,0.0682401509,41185.5247651345,37977540.402819365,24.7,0
72658,0.0212106988,0.0474285643,14772.5926955703,52369244.70559775,25.49,0
72659,0.32962154705,0.7370561859,62541.8474332867,68757204.5277494,16.76,1
72660,0.02658,0.0594346868,62428.131252832,44456936.76718831,25.0,0
72661,0.0231502122,0.0517654482,34812.2587192829,3822659.397363213,25.3,0
72662,0.0192555078,0.0430566244,14765.0085690524,4573795.523598876,25.7,0
72663,0.0160160338,0.0358129403,17343.4910308706,28029105.43257405,26.1,0
72664,0.0201629919,0.0450858206,29167.2428098854,54163034.018919416,25.6,0
72665,0.0732073989,0.1636967205,55021.9609878926,27234269.853658646,22.8,0
72666,0.1272198785,0.2844722965,44329.4482405018,11339611.655714288,21.6,0
72667,0.0291443905,0.0651688382,15068.5650074667,3421165.417503008,24.8,0
72668,0.02658,0.0594346868,24093.1998011672,7714718.832356848,25.0,0
72669,0.0127219879,0.0284472297,27706.4049303063,2583990.709259357,26.6,0
72670,0.003094247,0.0069189466,36662.5750658242,34522027.209645845,29.67,0
72671,0.010012787,0.0223892723,60961.1645557361,47869392.22270524,27.12,0
72672,0.1214940408,0.2716689341,30744.8966610684,32852078.094826303,21.7,0
72673,0.1925550782,0.4305662442,88527.996476581,20968882.12843819,20.7,0
72674,0.2538370294,0.5675968529,114385.73612954916,61913948.5944751,20.1,0
72675,0.2424124811,0.5420507863,62033.3925786472,54669897.07899668,20.2,1
72676,0.0350392641,0.0783501764,68058.686538828,19946701.82873572,24.4,0
72677,0.1838886721,0.411187571,105294.5980994455,62854978.0036978,20.8,1
72678,0.1394938229,0.3119176705,53005.1276643217,46381348.9267596,21.4,0
72679,0.0278326768,0.0622357573,40084.4521070442,8153324.034541137,24.9,0
72680,0.0242412481,0.0542050786,27427.6683861405,12027449.542241087,25.2,0
72681,0.022108281,0.0494356193,30520.6761659903,4252694.750926469,25.4,0
72682,0.0384197891,0.0859092601,33606.6781223928,16433744.25026516,24.2,0
72683,0.0483676488,0.1081533507,39212.8153649492,5503011.009510229,23.7,0
72684,0.0160160338,0.0358129403,12180.5412363341,13476585.349358192,26.1,0
72685,0.0032851483,0.0073458149,10281.8516821247,14388193.016372671,29.54,0
72686,0.32962154705,0.7370561859,50426.3653739446,74699072.51265913,18.9,0
72687,0.2658,0.5943468684,53038.3695003022,25973983.615109164,20.0,1
72688,0.0983003302,0.2198062205,18504.2396193559,58083844.1599156,22.16,0
72689,0.0160160338,0.0358129403,78829.3448047559,66498836.68045618,26.1,0
72690,0.0334622374,0.0748238376,30577.1453800701,8289223.392142894,24.5,0
72691,0.096506147,0.2157943048,69763.9878693259,31587468.52271318,22.2,0
72692,0.0080270317,0.0179489885,23640.1216766344,2215981.086003169,27.6,0
72693,0.0058150704,0.0130028927,31900.2233515803,645017.770126925,28.3,0
72694,0.0892390579,0.1995445996,36133.3465802957,34086988.55532045,22.37,0
72695,0.32962154705,0.7370561859,54738.4268748697,19990218.69721512,17.81,0
72696,0.1565146436,0.3499773825,95003.3185262802,48551735.30466801,21.15,1
72697,0.1214940408,0.2716689341,27867.0854642032,31669776.956631653,21.7,1
72698,0.0766575574,0.1714115092,27016.4252579504,59798213.92378636,22.7,0
72699,0.1108038821,0.2477650126,51577.7480309639,42751424.70816002,21.9,0
72700,0.0231502122,0.0517654482,58393.8568861128,60039187.74356,25.3,0
72701,0.1732028271,0.3872932954,107009.6364167422,71569041.35001692,20.93,0
72702,0.0732073989,0.1636967205,47136.869339215,37823939.41349647,22.8,0
72703,0.0088014652,0.0196806745,17843.1218844749,29898687.324908044,27.4,0
72704,0.022108281,0.0494356193,29449.078721485,33243560.072679102,25.4,0
72705,0.0608912622,0.1361570015,24940.2195635782,22339016.94598485,23.2,0
72706,0.0384197891,0.0859092601,15614.3167882401,23870439.480369497,24.2,0
72707,0.0076657557,0.0171411509,31287.975949103,604997.362904312,27.7,0
72708,0.0880146521,0.1968067451,74882.4179674842,8742742.724057259,22.4,0
72709,0.0439091446,0.0981838322,77961.543606558,45184740.00892156,23.91,0
72710,0.0260948603,0.0583498816,50748.9591661816,32527075.660106428,25.04,0
72711,0.2914439045,0.6516883822,85028.90114723,28064309.59621116,19.8,0
72712,0.0969515991,0.2167903661,48762.0154095368,65331398.07568624,22.19,0
72713,0.0201629919,0.0450858206,22206.7562646012,1999851.70257021,25.6,0
72714,0.0242412481,0.0542050786,29757.9886108776,4315665.805133854,25.2,0
72715,0.0506471459,0.1132504611,36125.8421620626,5189211.989194226,23.6,0
72716,0.0291443905,0.0651688382,37418.9236292794,5127198.91486696,24.8,0
72717,0.0305179233,0.0682401509,19467.6826638649,21915388.5251186,24.7,0
72718,0.0267026877,0.0597090249,24741.6067943425,39929456.53470442,24.99,0
72719,0.096506147,0.2157943048,48762.01546996,65331398.07568624,22.2,0
72720,0.0168482569,0.0376738478,75844.3089549488,60772700.89663456,25.99,0
72721,0.0868070458,0.1941064553,53313.9418330016,35971074.006030306,22.43,0
72722,0.32962154705,0.7370561859,39918.7916772836,20160752.93871949,17.74,1
72723,0.32962154705,0.7370561859,54385.4141923414,30685611.34566956,19.47,0
72724,0.3051792326,0.6824015094,78461.2762281529,9006433.10006869,19.7,1
72725,0.32962154705,0.7370561859,55569.9310734042,69587596.00481385,19.5,0
72726,0.0334622374,0.0748238376,34030.8973633172,40145607.93894384,24.5,0
72727,0.0192555078,0.0430566244,17627.4070858449,13648843.227601128,25.7,0
72728,0.0530340723,0.1185877909,83287.5374225524,71424791.76842709,23.5,0
